LEO AN|Alfio,CAVALLERIA RUSTICANA|Pisa, Teatro Verdi, Stagione lirica 2011-2012
IRENE BOTTARO|Mamma Lucia,CAVALLERIA RUSTICANA|Pisa, Teatro Verdi, Stagione lirica 2011-2012
CHIARA MATTIOLI|Lola,CAVALLERIA RUSTICANA|Pisa, Teatro Verdi, Stagione lirica 2011-2012
ELENA CROCE|Con la partecipazione dellattrice,CAVALLERIA RUSTICANA|Pisa, Teatro Verdi, Stagione lirica 2011-2012
PAGLIACCI|,CAVALLERIA RUSTICANA|Pisa, Teatro Verdi, Stagione lirica 2011-2012
ESTHER ANDALORO|Nedda,CAVALLERIA RUSTICANA|Pisa, Teatro Verdi, Stagione lirica 2011-2012
MICKAEL SPADACCINI|Canio,CAVALLERIA RUSTICANA|Pisa, Teatro Verdi, Stagione lirica 2011-2012
LEO AN|Tonio,CAVALLERIA RUSTICANA|Pisa, Teatro Verdi, Stagione lirica 2011-2012
GIULIO PELLIGRA|Peppe,CAVALLERIA RUSTICANA|Pisa, Teatro Verdi, Stagione lirica 2011-2012
MARCELLO ROSIELLO|Silvio,CAVALLERIA RUSTICANA|Pisa, Teatro Verdi, Stagione lirica 2011-2012
NICOLA VOCATURA|Contadini ANTONIO DELLA SANTA,,CAVALLERIA RUSTICANA|Pisa, Teatro Verdi, Stagione lirica 2011-2012
ELENA CROCE|Con la partecipazione dellattrice,CAVALLERIA RUSTICANA|Pisa, Teatro Verdi, Stagione lirica 2011-2012
DONATA DANNUNZIO LOMBARDI|Cio-Cio-San,MADAMA BUTTERFLY|Pisa, Teatro Verdi, Stagione lirica 2011-2012
HERMINE CLAUDE HUGUENEL|Suzuki,MADAMA BUTTERFLY|Pisa, Teatro Verdi, Stagione lirica 2011-2012
EVA CORBETTA|Kate Pinkerton,MADAMA BUTTERFLY|Pisa, Teatro Verdi, Stagione lirica 2011-2012
LEONARDO CAIMI|B. F. Pinkerton,MADAMA BUTTERFLY|Pisa, Teatro Verdi, Stagione lirica 2011-2012
SERGIO BOLOGNA|Sharpless,MADAMA BUTTERFLY|Pisa, Teatro Verdi, Stagione lirica 2011-2012
MAURO BUFFOLI|Goro,MADAMA BUTTERFLY|Pisa, Teatro Verdi, Stagione lirica 2011-2012
VEIO TORCIGLIANI|Il Principe Yamadori,MADAMA BUTTERFLY|Pisa, Teatro Verdi, Stagione lirica 2011-2012
CHOI SEUNG PIL|Lo Zio Bonzo,MADAMA BUTTERFLY|Pisa, Teatro Verdi, Stagione lirica 2011-2012
CLAUDIO OTTINO|Il Commissario Imperiale,MADAMA BUTTERFLY|Pisa, Teatro Verdi, Stagione lirica 2011-2012
JORGE AGUILERA|LUfficiale del Registro,MADAMA BUTTERFLY|Pisa, Teatro Verdi, Stagione lirica 2011-2012
DARIA MASIERO|Mim,LA BOHME|Fidenza, Teatro Magnani, Stagione lirico-sinfonica 2011/12
ROBERTA CANZIAN|Musetta,LA BOHME|Fidenza, Teatro Magnani, Stagione lirico-sinfonica 2011/12
PAOLO FANALE|Rodolfo,LA BOHME|Fidenza, Teatro Magnani, Stagione lirico-sinfonica 2011/12
GIANFRANCO MONTRESOR|Marcello,LA BOHME|Fidenza, Teatro Magnani, Stagione lirico-sinfonica 2011/12
DONATO DI GIOIA|Schaunard,LA BOHME|Fidenza, Teatro Magnani, Stagione lirico-sinfonica 2011/12
PIETRO TOSCANO|Colline,LA BOHME|Fidenza, Teatro Magnani, Stagione lirico-sinfonica 2011/12
ROMANO FRANCESCHETTO|Benot,LA BOHME|Fidenza, Teatro Magnani, Stagione lirico-sinfonica 2011/12
RICCARDO CARLONI|Alcindoro,LA BOHME|Fidenza, Teatro Magnani, Stagione lirico-sinfonica 2011/12
SIMONE ALAIMO|Mamma Agata,VIVA LA MAMMA ossia LE CONVENIENZE ED INCONVENIENZE TEATRALI|Catania, Teatro Massimo Bellini, Stagione Lirica 2011
STEFANIA BONFADELLI|Daria,VIVA LA MAMMA ossia LE CONVENIENZE ED INCONVENIENZE TEATRALI|Catania, Teatro Massimo Bellini, Stagione Lirica 2011
GRAZIELLA ALESSI|Luigia,VIVA LA MAMMA ossia LE CONVENIENZE ED INCONVENIENZE TEATRALI|Catania, Teatro Massimo Bellini, Stagione Lirica 2011
CATERINA DANGELO|Dorotea,VIVA LA MAMMA ossia LE CONVENIENZE ED INCONVENIENZE TEATRALI|Catania, Teatro Massimo Bellini, Stagione Lirica 2011
ANGELO VILLARI|Guglielmo,VIVA LA MAMMA ossia LE CONVENIENZE ED INCONVENIENZE TEATRALI|Catania, Teatro Massimo Bellini, Stagione Lirica 2011
FRANCESCO VULTAGGIO|Procolo,VIVA LA MAMMA ossia LE CONVENIENZE ED INCONVENIENZE TEATRALI|Catania, Teatro Massimo Bellini, Stagione Lirica 2011
GIUSEPPE ESPOSITO|Biscroma,VIVA LA MAMMA ossia LE CONVENIENZE ED INCONVENIENZE TEATRALI|Catania, Teatro Massimo Bellini, Stagione Lirica 2011
ARMANDO ARIOSTINI|Limpresario,VIVA LA MAMMA ossia LE CONVENIENZE ED INCONVENIENZE TEATRALI|Catania, Teatro Massimo Bellini, Stagione Lirica 2011
ALBERTO TOMARCHIO|Prospero,VIVA LA MAMMA ossia LE CONVENIENZE ED INCONVENIENZE TEATRALI|Catania, Teatro Massimo Bellini, Stagione Lirica 2011
TINO RAMETTA|Direttore,VIVA LA MAMMA ossia LE CONVENIENZE ED INCONVENIENZE TEATRALI|Catania, Teatro Massimo Bellini, Stagione Lirica 2011
JESSICA PRATT|Elvira,I PURITANI|Brescia, Teatro Grande  Stagione Lirica 2011
GIANLUCA TERRANOVA|Lord Arturo Talbo,I PURITANI|Brescia, Teatro Grande  Stagione Lirica 2011
ALESSIO ARDUINI|Sir Riccardo Forth,I PURITANI|Brescia, Teatro Grande  Stagione Lirica 2011
UGO GUAGLIARDO|Sir Giorgio,I PURITANI|Brescia, Teatro Grande  Stagione Lirica 2011
LUCIANO LEONI|Lord Gualtiero Valton,I PURITANI|Brescia, Teatro Grande  Stagione Lirica 2011
MARCO VOLERI|Sir Bruno Roberton,I PURITANI|Brescia, Teatro Grande  Stagione Lirica 2011
ANGELA NICOLI|Enrichetta di Francia,I PURITANI|Brescia, Teatro Grande  Stagione Lirica 2011
LAURA AIKIN|Lulu,LULU|Parigi, Opra Bastille, Stagione Lirica 2011/2012
JENNIFER LARMORE|Grfin Geschwitz,LULU|Parigi, Opra Bastille, Stagione Lirica 2011/2012
ANDREA HILL|Eine Theatergarderobiere / Ein Gymnasiast / Ein Groom,LULU|Parigi, Opra Bastille, Stagione Lirica 2011/2012
MARLIN MILLER|Der Maler / Der Neger,LULU|Parigi, Opra Bastille, Stagione Lirica 2011/2012
WOLFGANG SCHNE|Dr Schn / Jack,LULU|Parigi, Opra Bastille, Stagione Lirica 2011/2012
KURT STREIT|Alwa,LULU|Parigi, Opra Bastille, Stagione Lirica 2011/2012
SCOTT WILDE|Der Tierbndiger / Ein Athlet,LULU|Parigi, Opra Bastille, Stagione Lirica 2011/2012
FRANZ GRUNDHEBER|Schigolch,LULU|Parigi, Opra Bastille, Stagione Lirica 2011/2012
ROBERT WRLE|Der Prinz / Der Kammerdiener / Der Marquis,LULU|Parigi, Opra Bastille, Stagione Lirica 2011/2012
VICTOR VON HALEM|Der Theaterdirektor /Der Bankier,LULU|Parigi, Opra Bastille, Stagione Lirica 2011/2012
JULIE MATHEVET|Eine Fnfzehnjhrige,LULU|Parigi, Opra Bastille, Stagione Lirica 2011/2012
THRSE KELLER|Ihre Mutter MARIE-,LULU|Parigi, Opra Bastille, Stagione Lirica 2011/2012
MARIANNE CREBASSA|Die Kunstgewerblerin,LULU|Parigi, Opra Bastille, Stagione Lirica 2011/2012
DAMIEN PASS|Der Journalist,LULU|Parigi, Opra Bastille, Stagione Lirica 2011/2012
UGO RABEC|Ein Diener,LULU|Parigi, Opra Bastille, Stagione Lirica 2011/2012
V JUAN DIEGO FLOREZ|Giacomo,LA DONNA DEL LAGO|Milano, Teatro alla Scala  Stagione dOpera e Balletto 2010/2011
BALINT SZABO|Duglas DAngus,LA DONNA DEL LAGO|Milano, Teatro alla Scala  Stagione dOpera e Balletto 2010/2011
MICHAEL SPYRES|Rodrigo di Dhu,LA DONNA DEL LAGO|Milano, Teatro alla Scala  Stagione dOpera e Balletto 2010/2011
JOYCE DIDONATO|Elena,LA DONNA DEL LAGO|Milano, Teatro alla Scala  Stagione dOpera e Balletto 2010/2011
DANIELA BARCELLONA|Malcom Groeme,LA DONNA DEL LAGO|Milano, Teatro alla Scala  Stagione dOpera e Balletto 2010/2011
JOSE MARIA LO MONACO|Albina,LA DONNA DEL LAGO|Milano, Teatro alla Scala  Stagione dOpera e Balletto 2010/2011
JAEHEUI KWON|Serano,LA DONNA DEL LAGO|Milano, Teatro alla Scala  Stagione dOpera e Balletto 2010/2011
JIHAN SHIN|Bertram,LA DONNA DEL LAGO|Milano, Teatro alla Scala  Stagione dOpera e Balletto 2010/2011
ANGELA DENOKE|Emilia Marty,VC MAKROPULOS (Laffare Makropulos)|Firenze, Teatro Comunale, Stagione 2012 del Maggio Musicale Fiorentino
MIRO DVORSKY|Albert Gregor,VC MAKROPULOS (Laffare Makropulos)|Firenze, Teatro Comunale, Stagione 2012 del Maggio Musicale Fiorentino
KARL MICHAEL EBNER|Hauk-endorf:,VC MAKROPULOS (Laffare Makropulos)|Firenze, Teatro Comunale, Stagione 2012 del Maggio Musicale Fiorentino
ROLF HAUNSTEIN|Dr. Kolenat,VC MAKROPULOS (Laffare Makropulos)|Firenze, Teatro Comunale, Stagione 2012 del Maggio Musicale Fiorentino
ANDRZEJ DOBBER|Jeroslav Prus,VC MAKROPULOS (Laffare Makropulos)|Firenze, Teatro Comunale, Stagione 2012 del Maggio Musicale Fiorentino
MIRKO GUADAGNINI|Janek,VC MAKROPULOS (Laffare Makropulos)|Firenze, Teatro Comunale, Stagione 2012 del Maggio Musicale Fiorentino
JAN VACIK|Vtek,VC MAKROPULOS (Laffare Makropulos)|Firenze, Teatro Comunale, Stagione 2012 del Maggio Musicale Fiorentino
JOLANA FOGOSOVA|Kristina,VC MAKROPULOS (Laffare Makropulos)|Firenze, Teatro Comunale, Stagione 2012 del Maggio Musicale Fiorentino
ROBERTO ABBONDANZA|Un macchinista,VC MAKROPULOS (Laffare Makropulos)|Firenze, Teatro Comunale, Stagione 2012 del Maggio Musicale Fiorentino
STEFANIE IRANYI|Uninserviente,VC MAKROPULOS (Laffare Makropulos)|Firenze, Teatro Comunale, Stagione 2012 del Maggio Musicale Fiorentino
CRISTINA SOGMAISTER|Una cameriera,VC MAKROPULOS (Laffare Makropulos)|Firenze, Teatro Comunale, Stagione 2012 del Maggio Musicale Fiorentino
IAN STOREY|Siegfried,GOTTERDAMMERUNG (Il crepuscolo degli dei)|Bari, Teatro Petruzzelli, Stagione Lirica 2010 / 2011
THOMAS GAZHELI|Gunther,GOTTERDAMMERUNG (Il crepuscolo degli dei)|Bari, Teatro Petruzzelli, Stagione Lirica 2010 / 2011
JOHMI STEINBERG|Alberich,GOTTERDAMMERUNG (Il crepuscolo degli dei)|Bari, Teatro Petruzzelli, Stagione Lirica 2010 / 2011
BJARNI THOR KRISTINSSON|Hagen,GOTTERDAMMERUNG (Il crepuscolo degli dei)|Bari, Teatro Petruzzelli, Stagione Lirica 2010 / 2011
NINA WARREN|Brnnhilde,GOTTERDAMMERUNG (Il crepuscolo degli dei)|Bari, Teatro Petruzzelli, Stagione Lirica 2010 / 2011
MARIA GRAZIA PANI|Gutrune,GOTTERDAMMERUNG (Il crepuscolo degli dei)|Bari, Teatro Petruzzelli, Stagione Lirica 2010 / 2011
JESSIE RAVEN|Waltraute, Seconda Norna,GOTTERDAMMERUNG (Il crepuscolo degli dei)|Bari, Teatro Petruzzelli, Stagione Lirica 2010 / 2011
DEBORAH HUMBLE|Prima Norna,GOTTERDAMMERUNG (Il crepuscolo degli dei)|Bari, Teatro Petruzzelli, Stagione Lirica 2010 / 2011
MRTA CALCATERRA|Terza Norna,GOTTERDAMMERUNG (Il crepuscolo degli dei)|Bari, Teatro Petruzzelli, Stagione Lirica 2010 / 2011
VALENTINA FARCAS|Woglinde,GOTTERDAMMERUNG (Il crepuscolo degli dei)|Bari, Teatro Petruzzelli, Stagione Lirica 2010 / 2011
SARAH ALLEGRETTA|Wellgunde,GOTTERDAMMERUNG (Il crepuscolo degli dei)|Bari, Teatro Petruzzelli, Stagione Lirica 2010 / 2011
ESTHER MINUTILLO|Flosshilde,GOTTERDAMMERUNG (Il crepuscolo degli dei)|Bari, Teatro Petruzzelli, Stagione Lirica 2010 / 2011
ROBERTO FRONTALI|Il conte di Luna,IL TROVATORE|Palermo, Teatro Massimo, Stagione Lirica 2011
AMARILLI NIZZA|Leonora,IL TROVATORE|Palermo, Teatro Massimo, Stagione Lirica 2011
MARIANA PENTCHEVA|Azucena,IL TROVATORE|Palermo, Teatro Massimo, Stagione Lirica 2011
MARCELLO GIORDANI|Manrico,IL TROVATORE|Palermo, Teatro Massimo, Stagione Lirica 2011
GIOVANNI BATTISTA PARODI|Ferrando,IL TROVATORE|Palermo, Teatro Massimo, Stagione Lirica 2011
SABRINA TESTA|Ines,IL TROVATORE|Palermo, Teatro Massimo, Stagione Lirica 2011
ROBERTO JACHINI VIRGILI|Ruiz,IL TROVATORE|Palermo, Teatro Massimo, Stagione Lirica 2011
VINCENZO RASO|Un vecchio zingaro,IL TROVATORE|Palermo, Teatro Massimo, Stagione Lirica 2011
DOMENICO GHEGGHI|Un messo,IL TROVATORE|Palermo, Teatro Massimo, Stagione Lirica 2011
JULIE FUCHS|Galatea,ACIS AND GALATEA (Aci e Galatea)|Venezia, Teatro Malibran, Stagione Lirica 2011
JULIEN BEHR|Acis,ACIS AND GALATEA (Aci e Galatea)|Venezia, Teatro Malibran, Stagione Lirica 2011
RUPERT CHARLESWORTH|Damon,ACIS AND GALATEA (Aci e Galatea)|Venezia, Teatro Malibran, Stagione Lirica 2011
ZACHARY WILDER|Coridon,ACIS AND GALATEA (Aci e Galatea)|Venezia, Teatro Malibran, Stagione Lirica 2011
JOSEPH BARRON|Polypheme,ACIS AND GALATEA (Aci e Galatea)|Venezia, Teatro Malibran, Stagione Lirica 2011
SIMONE ALBERGHINI|musica di Wolfgang Amadeus MozartConte di Almaviva,LE NOZZE DI FIGARO|Venezia, Teatro La Fenice, Stagione Lirica 2011
SABINA VON WALTHER|La Contessa di Almaviva,LE NOZZE DI FIGARO|Venezia, Teatro La Fenice, Stagione Lirica 2011
CATERINA DI TONNO|Susanna,LE NOZZE DI FIGARO|Venezia, Teatro La Fenice, Stagione Lirica 2011
VITO PRIANTE|Figaro,LE NOZZE DI FIGARO|Venezia, Teatro La Fenice, Stagione Lirica 2011
JOSE MARIA LO MONACO|Cherubino,LE NOZZE DI FIGARO|Venezia, Teatro La Fenice, Stagione Lirica 2011
ELISABETTA MARTORANA|Marcellina,LE NOZZE DI FIGARO|Venezia, Teatro La Fenice, Stagione Lirica 2011
BRUNO LAZZARETTI|Basilio,LE NOZZE DI FIGARO|Venezia, Teatro La Fenice, Stagione Lirica 2011
EMANUELE GIANNINI|Don Curzio,LE NOZZE DI FIGARO|Venezia, Teatro La Fenice, Stagione Lirica 2011
UMBERTO CHIUMMO|Bartolo,LE NOZZE DI FIGARO|Venezia, Teatro La Fenice, Stagione Lirica 2011
MATTEO FERRARA|Antonio,LE NOZZE DI FIGARO|Venezia, Teatro La Fenice, Stagione Lirica 2011
ARIANNA DONADELLI|Barbarina,LE NOZZE DI FIGARO|Venezia, Teatro La Fenice, Stagione Lirica 2011
CHRISTOF FISCHESSER|Hermann,TANNHUSER|Parigi, Opra Bastille, Stagione Lirica 2011/12
CHRISTOPHER VENTRIS|Tannhuser,TANNHUSER|Parigi, Opra Bastille, Stagione Lirica 2011/12
STPHANE DEGOUT|Wolfram von Eschenbach,TANNHUSER|Parigi, Opra Bastille, Stagione Lirica 2011/12
STANISLAS DE BARBEYRAC|Walther von der Vogelweide,TANNHUSER|Parigi, Opra Bastille, Stagione Lirica 2011/12
TOMASZ KONIECZNY|Biterolf,TANNHUSER|Parigi, Opra Bastille, Stagione Lirica 2011/12
ERIC HUCHET|Heinrich der Schreiber,TANNHUSER|Parigi, Opra Bastille, Stagione Lirica 2011/12
WOJTEK SMILEK|Reinmar von Zweter,TANNHUSER|Parigi, Opra Bastille, Stagione Lirica 2011/12
NINA STEMME|Elisabeth,TANNHUSER|Parigi, Opra Bastille, Stagione Lirica 2011/12
SOPHIE KOCH|Venus,TANNHUSER|Parigi, Opra Bastille, Stagione Lirica 2011/12
ANNE SCHWANEWILMS|Die Feldmarschallin,DER ROSENKAVALIER|Milano, Teatro alla Scala, Stagione dOpera e Balletto 2010/2011
PETER ROSE|Der Baron Ochs,DER ROSENKAVALIER|Milano, Teatro alla Scala, Stagione dOpera e Balletto 2010/2011
JOYCE DIDONATO|Octavian,DER ROSENKAVALIER|Milano, Teatro alla Scala, Stagione dOpera e Balletto 2010/2011
JOACHIM KETELSEN|Herr von Faninal HANS-,DER ROSENKAVALIER|Milano, Teatro alla Scala, Stagione dOpera e Balletto 2010/2011
JANE ARCHIBALD|Sophie,DER ROSENKAVALIER|Milano, Teatro alla Scala, Stagione dOpera e Balletto 2010/2011
INGRID KAISERFELD|Jungfer Marianne Leitmetzerin,DER ROSENKAVALIER|Milano, Teatro alla Scala, Stagione dOpera e Balletto 2010/2011
PETER BRONDER|Valzacchi,DER ROSENKAVALIER|Milano, Teatro alla Scala, Stagione dOpera e Balletto 2010/2011
HELENE SCHNEIDERMANN|Annina,DER ROSENKAVALIER|Milano, Teatro alla Scala, Stagione dOpera e Balletto 2010/2011
ALESSANDRO GUERZONI|Ein Polizeikommissr,DER ROSENKAVALIER|Milano, Teatro alla Scala, Stagione dOpera e Balletto 2010/2011
ALEXANDER KAIMBACHER|Der Haushofmeister bei der Feldmarschallin,DER ROSENKAVALIER|Milano, Teatro alla Scala, Stagione dOpera e Balletto 2010/2011
KURT AZESBERGER|Der Haushofmeister bei Faninal,DER ROSENKAVALIER|Milano, Teatro alla Scala, Stagione dOpera e Balletto 2010/2011
MARTIN SNELL|Ein Notar,DER ROSENKAVALIER|Milano, Teatro alla Scala, Stagione dOpera e Balletto 2010/2011
KURT AZESBERGER|Ein Wirt,DER ROSENKAVALIER|Milano, Teatro alla Scala, Stagione dOpera e Balletto 2010/2011
FRANCESCO MELI|Ein Snger,DER ROSENKAVALIER|Milano, Teatro alla Scala, Stagione dOpera e Balletto 2010/2011
SUSANNE BRAUNSTEFFER|Eine Modistin,DER ROSENKAVALIER|Milano, Teatro alla Scala, Stagione dOpera e Balletto 2010/2011
JIHAN SHIN|Ein Tierhandler,DER ROSENKAVALIER|Milano, Teatro alla Scala, Stagione dOpera e Balletto 2010/2011
ERNESTO PANARIELLO|Ein Hausknecht,DER ROSENKAVALIER|Milano, Teatro alla Scala, Stagione dOpera e Balletto 2010/2011
GIOVANNI MEONI|Nabucco,NABUCCO|Teramo, Teatro Comunale
GABRIELE MANGIONE|Ismaele,NABUCCO|Teramo, Teatro Comunale
ELIA TODISCO|Zaccaria,NABUCCO|Teramo, Teatro Comunale
ALESSANDRA REZZA|Abigaille,NABUCCO|Teramo, Teatro Comunale
AGOSTINA SMIMMERO|Fenena,NABUCCO|Teramo, Teatro Comunale
MATTEO MARIA FERRETTI|Il Gran Sacerdote di Belo,NABUCCO|Teramo, Teatro Comunale
CARLO ASSOGNA|Abdallo,NABUCCO|Teramo, Teatro Comunale
ROMINA CASUCCI|Anna,NABUCCO|Teramo, Teatro Comunale
JUAN VIADAS|Randilla,EL TRUST DE LOS TENORIOS|Madrid, Teatro de la Zarzuela, Stagione Lirica 2011-2012
CIPRIANO LODOSA|Cabrera,EL TRUST DE LOS TENORIOS|Madrid, Teatro de la Zarzuela, Stagione Lirica 2011-2012
JOS LUIS PATIO|Saboya,EL TRUST DE LOS TENORIOS|Madrid, Teatro de la Zarzuela, Stagione Lirica 2011-2012
CONCHA DELGADO|Isabel,EL TRUST DE LOS TENORIOS|Madrid, Teatro de la Zarzuela, Stagione Lirica 2011-2012
JULIO MORALES|Arturo / baturro,EL TRUST DE LOS TENORIOS|Madrid, Teatro de la Zarzuela, Stagione Lirica 2011-2012
LUIS ROMERO|El matre dhotel,EL TRUST DE LOS TENORIOS|Madrid, Teatro de la Zarzuela, Stagione Lirica 2011-2012
CARMEN ROMEU|Una cupletista /Veneciana 1,EL TRUST DE LOS TENORIOS|Madrid, Teatro de la Zarzuela, Stagione Lirica 2011-2012
DANIEL HUERTA|Yon gell,EL TRUST DE LOS TENORIOS|Madrid, Teatro de la Zarzuela, Stagione Lirica 2011-2012
ALBERTO ROS|Yansen,EL TRUST DE LOS TENORIOS|Madrid, Teatro de la Zarzuela, Stagione Lirica 2011-2012
CAADAS|Bructon ROMN FERNNDEZ-,EL TRUST DE LOS TENORIOS|Madrid, Teatro de la Zarzuela, Stagione Lirica 2011-2012
SONIA CASTILLA|Camarera 1,EL TRUST DE LOS TENORIOS|Madrid, Teatro de la Zarzuela, Stagione Lirica 2011-2012
ENCARNA PIEDRABUENA|Camarera 2,EL TRUST DE LOS TENORIOS|Madrid, Teatro de la Zarzuela, Stagione Lirica 2011-2012
VIRGINIA FLORES|La bella cuc,EL TRUST DE LOS TENORIOS|Madrid, Teatro de la Zarzuela, Stagione Lirica 2011-2012
M ELENA GARCA|Cazadora argentina / Doncella india,EL TRUST DE LOS TENORIOS|Madrid, Teatro de la Zarzuela, Stagione Lirica 2011-2012
BEGOA NAVARRO|Veneciana 2,EL TRUST DE LOS TENORIOS|Madrid, Teatro de la Zarzuela, Stagione Lirica 2011-2012
ANA M RAMOS|Veneciana 3,EL TRUST DE LOS TENORIOS|Madrid, Teatro de la Zarzuela, Stagione Lirica 2011-2012
IVN LUS|Sirka,EL TRUST DE LOS TENORIOS|Madrid, Teatro de la Zarzuela, Stagione Lirica 2011-2012
GRACIELA MONCLOA|Rama-kana,EL TRUST DE LOS TENORIOS|Madrid, Teatro de la Zarzuela, Stagione Lirica 2011-2012
ROBERTO DA SILVA|Guardia / Camarero / Mscara 1,EL TRUST DE LOS TENORIOS|Madrid, Teatro de la Zarzuela, Stagione Lirica 2011-2012
GONZLEZ|Pastor protestante / Mscara LUIS E.,EL TRUST DE LOS TENORIOS|Madrid, Teatro de la Zarzuela, Stagione Lirica 2011-2012
DAVID MARTN|Mozo /Caballero / Mscara,EL TRUST DE LOS TENORIOS|Madrid, Teatro de la Zarzuela, Stagione Lirica 2011-2012
JOS ANTONIO COBIN|Viajero / Caballero / Gondolero,EL TRUST DE LOS TENORIOS|Madrid, Teatro de la Zarzuela, Stagione Lirica 2011-2012
EL PUAO DE ROSAS|,EL TRUST DE LOS TENORIOS|Madrid, Teatro de la Zarzuela, Stagione Lirica 2011-2012
CARMEN ROMEU|Rosario,EL TRUST DE LOS TENORIOS|Madrid, Teatro de la Zarzuela, Stagione Lirica 2011-2012
JULIA ARELLANO|Socorro,EL TRUST DE LOS TENORIOS|Madrid, Teatro de la Zarzuela, Stagione Lirica 2011-2012
AURORA FRAS|Carmen,EL TRUST DE LOS TENORIOS|Madrid, Teatro de la Zarzuela, Stagione Lirica 2011-2012
CHEMA DE MIGUEL|El se juan,EL TRUST DE LOS TENORIOS|Madrid, Teatro de la Zarzuela, Stagione Lirica 2011-2012
JOS LUIS PATIO|Jos antonio,EL TRUST DE LOS TENORIOS|Madrid, Teatro de la Zarzuela, Stagione Lirica 2011-2012
JULIO MORALES|Tarugo,EL TRUST DE LOS TENORIOS|Madrid, Teatro de la Zarzuela, Stagione Lirica 2011-2012
MARCO MONCLOA|Pepe,EL TRUST DE LOS TENORIOS|Madrid, Teatro de la Zarzuela, Stagione Lirica 2011-2012
JUAN VIADAS|Frasquito,EL TRUST DE LOS TENORIOS|Madrid, Teatro de la Zarzuela, Stagione Lirica 2011-2012
ROBERTO DA SILVA|Mozo 1,EL TRUST DE LOS TENORIOS|Madrid, Teatro de la Zarzuela, Stagione Lirica 2011-2012
IVN LUS|Mozo 2,EL TRUST DE LOS TENORIOS|Madrid, Teatro de la Zarzuela, Stagione Lirica 2011-2012
CARLOS DURN|Un carretero,EL TRUST DE LOS TENORIOS|Madrid, Teatro de la Zarzuela, Stagione Lirica 2011-2012
DANIEL HUERTA|Cazador 1,EL TRUST DE LOS TENORIOS|Madrid, Teatro de la Zarzuela, Stagione Lirica 2011-2012
ALBERTO ROS|Cazador 2,EL TRUST DE LOS TENORIOS|Madrid, Teatro de la Zarzuela, Stagione Lirica 2011-2012
CAADAS|Cazador 3 ROMN FERNNDEZ-,EL TRUST DE LOS TENORIOS|Madrid, Teatro de la Zarzuela, Stagione Lirica 2011-2012
JANE HENSCHEL|Klytmnestra,ELEKTRA|Madrid, Teatro Real, Stagione Lirica 2011-2012
CHRISTINE GOERKE|Elektra,ELEKTRA|Madrid, Teatro Real, Stagione Lirica 2011-2012
MANUELA UHL|Chrysothemis,ELEKTRA|Madrid, Teatro Real, Stagione Lirica 2011-2012
CHRIS MERRIT|Aegisth,ELEKTRA|Madrid, Teatro Real, Stagione Lirica 2011-2012
SAMUEL YOUN|Orest,ELEKTRA|Madrid, Teatro Real, Stagione Lirica 2011-2012
KROLY SZEMEREDY|Der Pfleger des Orest,ELEKTRA|Madrid, Teatro Real, Stagione Lirica 2011-2012
ITXARO MENTXAKA|Die Vertraute,ELEKTRA|Madrid, Teatro Real, Stagione Lirica 2011-2012
SANDRA FERRNDEZ|Die Schlepptrgerin,ELEKTRA|Madrid, Teatro Real, Stagione Lirica 2011-2012
JASON BRIDGES|Ein junger diener,ELEKTRA|Madrid, Teatro Real, Stagione Lirica 2011-2012
GUSTAVO GIBERT|Ein alter diener,ELEKTRA|Madrid, Teatro Real, Stagione Lirica 2011-2012
SVETLA KRASTEVA|Die Aufseherin,ELEKTRA|Madrid, Teatro Real, Stagione Lirica 2011-2012
KATARINA BRADI|Erste Magd,ELEKTRA|Madrid, Teatro Real, Stagione Lirica 2011-2012
SILVIA DE LA MUELA|Zweite Magd,ELEKTRA|Madrid, Teatro Real, Stagione Lirica 2011-2012
LETITIA SINGLETON|Dritte Magd,ELEKTRA|Madrid, Teatro Real, Stagione Lirica 2011-2012
SANDRA FERRNDEZ|Vierte Magd,ELEKTRA|Madrid, Teatro Real, Stagione Lirica 2011-2012
ANNETT FRITSCH|Fnfte Magd,ELEKTRA|Madrid, Teatro Real, Stagione Lirica 2011-2012
NICOLA ALAIMO|Marcaniello,LO FRATE NNAMORATO|Jesi, Teatro Pergolesi, 44a Stagione Lirica di Tradizione
BARBARA DI CASTRI|Luggrezia,LO FRATE NNAMORATO|Jesi, Teatro Pergolesi, 44a Stagione Lirica di Tradizione
FILIPPO MORACE|Don Pietro,LO FRATE NNAMORATO|Jesi, Teatro Pergolesi, 44a Stagione Lirica di Tradizione
ELENA BELFIORE|Ascanio,LO FRATE NNAMORATO|Jesi, Teatro Pergolesi, 44a Stagione Lirica di Tradizione
DAVID ALEGRET|Carlo,LO FRATE NNAMORATO|Jesi, Teatro Pergolesi, 44a Stagione Lirica di Tradizione
JURGITA ADAMONYTA|Nina,LO FRATE NNAMORATO|Jesi, Teatro Pergolesi, 44a Stagione Lirica di Tradizione
PATRIZIA BICCIRE|Nena,LO FRATE NNAMORATO|Jesi, Teatro Pergolesi, 44a Stagione Lirica di Tradizione
LAURA CHERICI|Vannella,LO FRATE NNAMORATO|Jesi, Teatro Pergolesi, 44a Stagione Lirica di Tradizione
ROSA BOVE|Cardella,LO FRATE NNAMORATO|Jesi, Teatro Pergolesi, 44a Stagione Lirica di Tradizione
